timestamp,respondent_id,gender,age_range,highest_qualification,total_teaching_exp,cbc_experience_years,primary_pathway,school_type,school_location,largest_class_size,subjects_taught_count,conf_B1,conf_B2,conf_B3,conf_B4,conf_B5,conf_B6,conf_B7,digi_C1a,digi_C1b,digi_C1c,digi_C1d,digi_C2a,digi_C2b,digi_C2c,digi_C2d,digi_C2e,res_D1,res_D2,res_D3,res_D4,res_D5,res_D6,train_attended,train_E2,train_E3,train_E4,train_E5,train_E6,train_E7,overall_readiness,top_challenge_1,top_challenge_2,most_needed_support,additional_comments
2025-01-13 06:06:50,RESP_T00634,Male,50-59,Diploma,6-10 years,4-5 years,Arts & Sports,Public County,Rural,40-49,4+,3,3,4,4,3,3,3,3,2,2,2,2,3,3,3,3,3,3,2,2,2,3,No,,,,,,,3,Workload,Digital Tools,Better ICT equipment,Overwhelmed with workload
2025-01-19 07:00:52,RESP_T00635,Male,20-29,B.Ed,11-15 years,First year,Social Sciences,Public Day,Peri-urban,50-59,2,3,2,2,3,2,3,2,4,3,3,4,3,3,3,2,2,3,4,4,4,5,4,Yes,4.0,4.0,5.0,4.0,5.0,5.0,3,Workload,Parent Support,Smaller classes,Overwhelmed with workload
2025-01-22 17:01:47,RESP_T00636,Male,30-39,B.Ed,6-10 years,2-3 years,Social Sciences,Public County,Rural,30-39,2,4,4,4,4,4,4,4,1,1,1,2,2,2,2,2,2,2,2,1,2,3,1,No,,,,,,,3,Resources,Digital Tools,Better ICT equipment,Very difficult without proper resources
2025-01-24 10:26:36,RESP_T00637,Male,20-29,Diploma,More than 20 years,2-3 years,STEM,Public Day,Rural,50-59,4+,2,3,3,3,2,2,3,1,1,1,1,1,1,1,2,1,2,3,2,2,2,2,Yes,2.0,2.0,1.0,1.0,2.0,1.0,2,Digital Tools,Training,Practical training,Need more practical support
2025-01-15 12:28:59,RESP_T00638,Female,40-49,PGDE,11-15 years,2-3 years,Arts & Sports,Public County,Peri-urban,50-59,3,4,4,4,4,5,4,4,3,4,3,3,2,4,3,2,3,3,3,3,3,3,3,Yes,4.0,4.0,3.0,4.0,4.0,4.0,4,Resources,Workload,Better ICT equipment,Overwhelmed with workload
2025-01-09 05:57:08,RESP_T00639,Male,40-49,Diploma,Less than 2 years,2-3 years,Social Sciences,Public Day,Peri-urban,40-49,2,4,3,3,3,3,3,4,3,3,3,3,2,2,3,2,2,3,3,3,3,3,3,No,,,,,,,3,Resources,Digital Tools,More planning time,Need more practical support
2025-01-05 18:34:12,RESP_T00640,Female,30-39,PGDE,6-10 years,4-5 years,STEM,Public County,Rural,50-59,3,4,4,4,3,4,4,4,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,Yes,3.0,2.0,3.0,3.0,2.0,2.0,3,Resources,Workload,Administrative support,Need more practical support
2025-01-20 05:55:52,RESP_T00641,Male,40-49,B.Ed,16-20 years,2-3 years,STEM,Public County,Urban,40-49,1,4,3,4,4,4,4,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,3,Yes,3.0,3.0,4.0,3.0,4.0,3.0,3,Training,Workload,Parent education,Overwhelmed with workload
2025-01-17 19:10:53,RESP_T00642,Female,30-39,Diploma,16-20 years,2-3 years,STEM,Public County,Rural,50-59,2,3,4,3,3,4,3,3,3,2,2,2,2,2,2,3,2,3,4,4,4,3,3,Yes,4.0,4.0,4.0,4.0,5.0,5.0,3,Training,Digital Tools,More planning time,Overwhelmed with workload
2025-01-11 07:28:37,RESP_T00643,Male,40-49,Diploma,6-10 years,First year,Arts & Sports,Public County,Urban,50-59,2,3,3,3,3,3,2,3,4,4,4,4,4,4,4,4,4,2,2,3,3,2,2,Yes,2.0,1.0,2.0,2.0,1.0,2.0,3,Training,Workload,More planning time,Overwhelmed with workload
2025-01-03 23:40:44,RESP_T00644,Male,30-39,M.Ed,16-20 years,2-3 years,STEM,Public County,Rural,60+,1,4,4,4,4,4,4,4,3,2,4,3,3,3,2,2,3,3,4,2,3,3,3,Yes,2.0,2.0,3.0,2.0,2.0,2.0,3,Digital Tools,Workload,Practical training,Overwhelmed with workload
2025-01-02 01:47:31,RESP_T00645,Female,30-39,Diploma,2-5 years,4-5 years,Social Sciences,Public County,Rural,40-49,2,5,5,5,5,5,4,4,2,3,3,3,3,3,2,2,3,1,2,1,1,1,1,Yes,3.0,3.0,3.0,4.0,5.0,4.0,3,Parent Support,Training,Administrative support,Need more practical support
2025-01-13 00:58:11,RESP_T00646,Female,50-59,Diploma,6-10 years,2-3 years,STEM,Private,Peri-urban,40-49,1,2,2,2,2,2,2,2,3,4,4,4,3,3,3,4,3,3,3,3,3,3,3,Yes,2.0,2.0,2.0,2.0,2.0,2.0,3,Workload,Resources,More planning time,Very difficult without proper resources
2025-01-18 17:10:35,RESP_T00647,Male,30-39,Diploma,16-20 years,4-5 years,STEM,Public County,Peri-urban,30-39,2,4,3,3,3,4,3,4,3,3,3,3,4,4,3,3,4,3,3,3,4,4,4,Yes,4.0,4.0,4.0,3.0,3.0,3.0,3,Class Size,Workload,Parent education,Overwhelmed with workload
2025-01-25 05:13:33,RESP_T00648,Male,20-29,B.Ed,16-20 years,2-3 years,Social Sciences,Public Day,Rural,30-39,2,4,4,5,5,5,5,5,1,1,1,1,1,1,1,1,1,4,4,3,3,4,3,Yes,3.0,3.0,4.0,4.0,4.0,3.0,3,Training,Digital Tools,More planning time,Overwhelmed with workload
2025-01-06 03:05:49,RESP_T00649,Male,40-49,B.Ed,11-15 years,First year,Arts & Sports,Private,Urban,50-59,2,2,3,2,2,2,3,2,4,5,5,4,3,3,4,3,4,2,3,3,3,2,3,Yes,3.0,3.0,4.0,3.0,3.0,3.0,3,Training,Workload,Better ICT equipment,Overwhelmed with workload
2025-01-20 19:11:06,RESP_T00650,Male,60+,Diploma,16-20 years,First year,Social Sciences,Public National,Peri-urban,60+,1,4,3,3,3,4,4,3,3,4,3,3,3,3,3,2,3,3,4,3,3,3,4,Yes,3.0,3.0,3.0,3.0,3.0,3.0,3,Resources,Workload,Better ICT equipment,Need more practical support
2025-01-02 21:12:40,RESP_T00651,Male,30-39,Diploma,Less than 2 years,2-3 years,Arts & Sports,Public Day,Urban,40-49,1,3,4,4,3,3,3,4,3,3,2,2,2,3,3,3,3,3,2,2,2,2,2,No,,,,,,,3,Digital Tools,Resources,Practical training,Very difficult without proper resources
2025-01-03 02:24:37,RESP_T00652,Female,20-29,Diploma,16-20 years,2-3 years,Social Sciences,Public County,Rural,30-39,2,3,3,3,3,3,3,3,1,1,2,2,2,2,2,2,2,3,4,2,2,3,3,Yes,2.0,2.0,2.0,2.0,2.0,2.0,2,Workload,Resources,Practical training,Very difficult without proper resources
2025-01-23 03:25:36,RESP_T00653,Male,30-39,Diploma,6-10 years,4-5 years,STEM,Public National,Urban,30-39,4+,3,3,3,3,3,3,3,1,1,1,2,2,2,2,3,2,3,3,3,4,4,3,Yes,1.0,2.0,2.0,2.0,2.0,1.0,2,Workload,Resources,Parent education,Need more practical support
2025-01-23 05:23:02,RESP_T00654,Male,40-49,B.Ed,2-5 years,First year,STEM,Public County,Urban,40-49,1,4,4,4,4,4,4,4,4,3,4,3,4,3,3,3,3,4,3,3,2,3,2,No,,,,,,,3,Training,Digital Tools,More planning time,Overwhelmed with workload
2025-01-11 23:57:35,RESP_T00655,Female,30-39,B.Ed,2-5 years,2-3 years,Social Sciences,Private,Peri-urban,30-39,2,4,3,3,4,4,3,3,2,3,3,2,3,2,3,3,3,5,5,5,5,5,5,Yes,4.0,4.0,5.0,4.0,4.0,5.0,4,Workload,Training,More planning time,Very difficult without proper resources
2025-01-04 07:09:29,RESP_T00656,Female,40-49,Diploma,6-10 years,2-3 years,Arts & Sports,Public National,Urban,30-39,3,2,3,3,3,3,3,3,4,4,5,5,4,4,4,4,3,3,3,3,3,3,3,Yes,2.0,2.0,2.0,2.0,3.0,2.0,3,Digital Tools,Workload,Practical training,Overwhelmed with workload
2025-01-18 05:52:53,RESP_T00657,Female,60+,Diploma,2-5 years,2-3 years,Arts & Sports,Public County,Rural,50-59,1,4,4,4,4,3,4,4,2,1,1,2,1,2,2,2,1,3,3,2,2,2,3,Yes,4.0,4.0,5.0,4.0,5.0,4.0,3,Digital Tools,Workload,Parent education,Very difficult without proper resources
2025-01-15 05:06:54,RESP_T00658,Male,30-39,Diploma,6-10 years,First year,STEM,Public County,Urban,20-29,3,2,2,2,2,2,1,2,3,4,3,3,3,3,3,3,3,2,2,2,2,2,2,Yes,3.0,3.0,3.0,4.0,3.0,3.0,2,Resources,Policy Confusion,Smaller classes,Overwhelmed with workload
2025-01-17 12:34:05,RESP_T00659,Male,30-39,M.Ed,2-5 years,First year,STEM,Public Day,Peri-urban,40-49,2,2,2,2,3,2,2,2,3,4,4,4,3,4,4,3,3,3,4,4,4,5,4,Yes,4.0,4.0,4.0,4.0,4.0,3.0,3,Workload,Class Size,Practical training,Need more practical support
2025-01-03 12:13:19,RESP_T00660,Female,30-39,M.Ed,2-5 years,First year,STEM,Public National,Peri-urban,50-59,2,1,1,1,1,1,1,1,3,4,4,3,3,3,4,3,3,3,4,4,4,3,4,Yes,2.0,2.0,2.0,2.0,2.0,2.0,2,Class Size,Workload,Better ICT equipment,Overwhelmed with workload
2025-01-08 13:44:36,RESP_T00661,Male,20-29,PGDE,11-15 years,First year,Arts & Sports,Public Day,Urban,30-39,2,5,4,4,3,4,4,4,3,4,3,3,3,3,3,3,3,3,2,2,2,2,2,Yes,5.0,5.0,5.0,5.0,5.0,5.0,4,Digital Tools,Training,Administrative support,"Some aspects working, others challenging"
2025-01-27 08:56:43,RESP_T00662,Male,50-59,Diploma,6-10 years,First year,Arts & Sports,Public Day,Urban,50-59,2,3,2,3,2,3,2,2,3,2,2,2,2,2,2,2,2,3,3,3,2,3,3,Yes,4.0,3.0,4.0,4.0,4.0,5.0,3,Workload,Training,More planning time,Overwhelmed with workload
2025-01-30 14:42:30,RESP_T00663,Female,30-39,Diploma,6-10 years,First year,Social Sciences,Public Day,Rural,50-59,2,1,2,2,2,2,1,1,2,2,2,2,1,1,2,3,3,3,4,4,4,3,3,Yes,3.0,3.0,3.0,3.0,3.0,3.0,2,Digital Tools,Resources,Better ICT equipment,Very difficult without proper resources
2025-01-07 06:04:39,RESP_T00664,Female,30-39,Diploma,11-15 years,2-3 years,STEM,Private,Urban,50-59,3,2,2,2,2,3,2,2,5,5,5,5,5,5,5,5,5,4,4,4,3,4,4,Yes,3.0,3.0,3.0,3.0,4.0,4.0,3,Training,Workload,Parent education,Need more practical support
2025-01-21 06:13:34,RESP_T00665,Female,40-49,Diploma,16-20 years,2-3 years,Social Sciences,Public Day,Rural,40-49,3,3,3,3,3,3,3,3,2,3,3,3,2,2,3,3,3,2,2,1,2,1,2,Yes,5.0,4.0,5.0,5.0,5.0,5.0,3,Class Size,Workload,Better ICT equipment,Overwhelmed with workload
2025-01-18 09:07:21,RESP_T00666,Male,30-39,B.Ed,16-20 years,More than 5 years,Social Sciences,Public National,Urban,40-49,2,3,3,3,3,4,3,4,3,2,2,2,2,1,2,3,2,3,4,3,3,3,2,Yes,3.0,3.0,3.0,3.0,3.0,3.0,3,Workload,Digital Tools,Parent education,Need more practical support
2025-01-08 20:23:57,RESP_T00667,Male,40-49,B.Ed,6-10 years,First year,STEM,Public County,Urban,50-59,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,2,3,3,3,4,Yes,3.0,3.0,2.0,3.0,2.0,3.0,3,Workload,Resources,Parent education,Very difficult without proper resources
2025-01-30 21:27:32,RESP_T00668,Female,20-29,PGDE,11-15 years,2-3 years,Social Sciences,Public County,Rural,50-59,2,4,4,4,4,4,4,3,2,2,2,3,2,3,2,2,2,2,2,2,2,1,2,Yes,2.0,1.0,1.0,2.0,2.0,2.0,3,Training,Resources,Smaller classes,Need more practical support
2025-01-07 15:59:45,RESP_T00669,Male,50-59,PGDE,2-5 years,2-3 years,STEM,Public County,Urban,40-49,2,5,5,5,4,5,4,5,4,3,3,4,3,2,3,3,3,2,2,3,2,2,3,Yes,2.0,2.0,2.0,2.0,2.0,2.0,3,Digital Tools,Training,Administrative support,Overwhelmed with workload
2025-01-03 04:43:06,RESP_T00670,Female,50-59,Diploma,2-5 years,First year,STEM,Public County,Peri-urban,30-39,2,4,4,4,4,4,4,4,3,3,3,3,3,2,3,3,3,3,3,3,3,2,3,No,,,,,,,3,Workload,Training,Parent education,Overwhelmed with workload
2025-01-09 04:38:04,RESP_T00671,Female,40-49,B.Ed,6-10 years,4-5 years,Arts & Sports,Public County,Urban,20-29,3,3,4,3,2,3,4,3,3,3,2,2,3,4,3,3,3,4,4,4,4,3,4,No,,,,,,,3,Digital Tools,Workload,More planning time,Need more practical support
2025-01-27 18:36:29,RESP_T00672,Female,60+,Diploma,16-20 years,First year,Social Sciences,Public County,Urban,20-29,2,2,2,2,3,3,3,2,2,1,2,1,2,2,2,2,1,4,5,5,4,4,4,Yes,3.0,3.0,3.0,2.0,3.0,3.0,3,Resources,Workload,Parent education,Overwhelmed with workload
2025-01-23 16:57:37,RESP_T00673,Male,30-39,Diploma,2-5 years,More than 5 years,Social Sciences,Private,Peri-urban,40-49,2,4,4,4,4,4,4,4,5,5,5,5,5,4,4,5,5,5,5,4,5,4,5,Yes,3.0,4.0,3.0,3.0,2.0,3.0,4,Policy Confusion,Digital Tools,Smaller classes,Students are adapting slowly
2025-01-11 17:58:41,RESP_T00674,Male,30-39,B.Ed,Less than 2 years,4-5 years,Social Sciences,Public National,Rural,20-29,3,4,3,3,3,3,3,3,2,2,2,3,1,2,1,2,2,3,4,4,4,3,4,Yes,5.0,5.0,5.0,4.0,5.0,4.0,3,Resources,Training,Administrative support,Need more practical support
2025-01-30 16:04:13,RESP_T00675,Female,40-49,Diploma,2-5 years,2-3 years,STEM,Private,Rural,40-49,2,3,4,4,4,4,3,4,3,3,4,4,3,3,3,3,3,5,4,4,4,5,4,No,,,,,,,4,Class Size,Digital Tools,Practical training,Overwhelmed with workload
2025-01-27 14:09:03,RESP_T00676,Female,40-49,B.Ed,16-20 years,2-3 years,Social Sciences,Public County,Urban,50-59,1,3,3,2,2,2,2,3,3,4,4,3,4,3,4,3,3,2,1,2,2,2,2,Yes,4.0,4.0,3.0,3.0,3.0,4.0,3,Workload,Resources,More planning time,Overwhelmed with workload
2025-01-14 21:12:33,RESP_T00677,Female,30-39,Diploma,11-15 years,2-3 years,Social Sciences,Public Day,Rural,30-39,2,4,4,4,4,4,4,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,Yes,2.0,3.0,2.0,3.0,2.0,3.0,3,Training,Policy Confusion,Administrative support,Very difficult without proper resources
2025-01-16 11:21:49,RESP_T00678,Male,30-39,B.Ed,2-5 years,2-3 years,Social Sciences,Public Day,Rural,50-59,2,2,3,3,2,2,2,2,2,3,2,2,3,3,2,3,2,1,2,1,1,1,2,Yes,4.0,5.0,4.0,4.0,3.0,5.0,3,Workload,Training,Better ICT equipment,Very difficult without proper resources
2025-01-28 10:37:35,RESP_T00679,Male,20-29,B.Ed,11-15 years,2-3 years,Social Sciences,Public County,Urban,50-59,2,4,4,3,3,4,3,3,4,4,4,4,3,3,4,4,4,3,3,3,3,3,3,Yes,4.0,4.0,4.0,4.0,4.0,4.0,4,Workload,Resources,Parent education,Need more practical support
2025-01-09 21:31:56,RESP_T00680,Female,30-39,Diploma,6-10 years,First year,STEM,Public County,Peri-urban,30-39,4+,3,3,3,3,3,2,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,Yes,3.0,4.0,3.0,3.0,3.0,3.0,3,Resources,Workload,Smaller classes,Overwhelmed with workload
2025-01-28 13:57:27,RESP_T00681,Female,30-39,PGDE,11-15 years,First year,STEM,Public County,Rural,50-59,2,3,3,3,3,3,3,3,2,3,2,2,2,2,3,3,3,4,4,3,3,4,3,Yes,3.0,3.0,3.0,4.0,3.0,3.0,3,Digital Tools,Resources,More planning time,Very difficult without proper resources
2025-01-20 07:41:36,RESP_T00682,Female,40-49,Diploma,2-5 years,2-3 years,Social Sciences,Public County,Urban,50-59,2,4,4,4,4,4,4,3,3,2,2,2,3,4,2,2,3,3,4,3,3,4,4,Yes,3.0,4.0,3.0,4.0,3.0,3.0,3,Policy Confusion,Digital Tools,Parent education,Need more practical support
2025-01-23 02:59:56,RESP_T00683,Male,30-39,B.Ed,16-20 years,2-3 years,STEM,Private,Rural,40-49,2,2,2,2,2,2,1,2,4,3,4,4,3,3,2,4,3,4,4,4,5,5,5,Yes,2.0,4.0,3.0,4.0,4.0,4.0,3,Digital Tools,Workload,Parent education,Very difficult without proper resources
2025-01-23 09:12:38,RESP_T00684,Female,20-29,B.Ed,6-10 years,4-5 years,Social Sciences,Public Day,Rural,30-39,1,2,3,2,3,3,2,3,2,2,2,3,2,2,2,2,3,4,3,3,4,3,4,Yes,2.0,3.0,2.0,2.0,3.0,3.0,3,Digital Tools,Training,Parent education,Need more practical support
2025-01-06 15:04:22,RESP_T00685,Female,40-49,B.Ed,11-15 years,First year,STEM,Public County,Urban,40-49,2,5,5,5,5,5,5,5,3,4,3,3,3,2,2,3,3,2,2,2,2,3,2,Yes,4.0,5.0,4.0,5.0,5.0,4.0,4,Resources,Digital Tools,Practical training,Very difficult without proper resources
2025-01-30 07:44:52,RESP_T00686,Female,40-49,PhD,Less than 2 years,4-5 years,STEM,Public County,Rural,60+,4+,3,3,3,4,3,3,3,2,1,2,2,2,2,2,2,2,2,3,3,2,3,3,Yes,3.0,3.0,4.0,4.0,4.0,3.0,3,Resources,Workload,More planning time,Overwhelmed with workload
2025-01-27 02:58:18,RESP_T00687,Male,50-59,Diploma,6-10 years,First year,STEM,Public County,Urban,50-59,2,4,4,4,3,4,4,4,4,3,4,4,3,4,3,3,3,2,3,2,3,2,2,No,,,,,,,3,Resources,Training,Practical training,Very difficult without proper resources
2025-01-09 06:54:15,RESP_T00688,Male,40-49,B.Ed,6-10 years,2-3 years,Arts & Sports,Public National,Rural,30-39,1,3,3,3,3,3,3,3,1,2,1,1,2,1,2,2,2,3,2,3,2,3,3,Yes,2.0,2.0,3.0,2.0,2.0,3.0,2,Parent Support,Digital Tools,More planning time,Very difficult without proper resources
2025-01-14 20:58:31,RESP_T00689,Female,30-39,B.Ed,6-10 years,2-3 years,STEM,Public Day,Rural,50-59,2,4,4,4,4,5,4,4,2,2,2,2,1,1,2,2,2,2,1,2,2,1,2,Yes,5.0,5.0,5.0,5.0,5.0,5.0,3,Digital Tools,Workload,More planning time,Need more practical support
2025-01-12 08:52:43,RESP_T00690,Male,50-59,M.Ed,Less than 2 years,2-3 years,Social Sciences,Public County,Rural,40-49,2,3,3,2,2,2,3,3,2,1,1,1,2,2,2,2,2,3,2,3,3,3,3,Yes,3.0,3.0,4.0,4.0,3.0,4.0,3,Workload,Class Size,Parent education,Overwhelmed with workload
2025-01-06 07:07:23,RESP_T00691,Female,40-49,Diploma,16-20 years,First year,Social Sciences,Public County,Peri-urban,40-49,3,2,2,3,3,2,3,3,4,4,4,4,3,3,4,3,3,3,3,2,3,2,3,Yes,3.0,4.0,2.0,2.0,3.0,3.0,3,Digital Tools,Resources,More planning time,Very difficult without proper resources
2025-01-30 08:10:19,RESP_T00692,Female,20-29,B.Ed,2-5 years,2-3 years,STEM,Public National,Urban,50-59,3,3,3,3,3,3,3,3,2,2,2,2,2,3,3,2,2,4,4,4,4,4,4,Yes,3.0,3.0,3.0,3.0,3.0,4.0,3,Training,Digital Tools,Practical training,Very difficult without proper resources
2025-01-21 00:39:17,RESP_T00693,Male,40-49,B.Ed,11-15 years,4-5 years,Social Sciences,Public County,Rural,40-49,2,3,3,3,3,3,3,2,1,1,1,2,1,2,1,2,1,2,3,4,3,3,3,Yes,4.0,4.0,3.0,4.0,3.0,4.0,3,Digital Tools,Workload,Administrative support,Very difficult without proper resources
2025-01-24 08:02:29,RESP_T00694,Female,50-59,Diploma,16-20 years,2-3 years,Social Sciences,Public Day,Rural,50-59,4+,4,4,3,3,3,3,3,3,2,2,2,2,2,2,3,2,1,2,2,1,1,1,Yes,4.0,4.0,3.0,3.0,3.0,3.0,3,Workload,Resources,Better ICT equipment,Overwhelmed with workload
2025-01-30 13:09:43,RESP_T00695,Male,30-39,B.Ed,11-15 years,2-3 years,Social Sciences,Public County,Rural,50-59,2,2,3,3,3,2,3,3,3,3,3,3,2,3,3,3,2,3,3,3,2,3,3,Yes,3.0,3.0,4.0,3.0,4.0,3.0,3,Digital Tools,Workload,Administrative support,Overwhelmed with workload
2025-01-08 03:43:12,RESP_T00696,Female,30-39,Diploma,11-15 years,4-5 years,Arts & Sports,Private,Rural,50-59,2,5,4,4,4,4,4,4,2,3,2,3,3,2,2,2,2,5,3,4,4,4,4,Yes,3.0,2.0,3.0,2.0,3.0,3.0,3,Resources,Digital Tools,Better ICT equipment,Overwhelmed with workload
2025-01-06 14:42:00,RESP_T00697,Female,20-29,B.Ed,11-15 years,4-5 years,STEM,Public Day,Urban,30-39,2,4,3,3,3,3,3,3,3,4,4,3,4,3,4,3,3,3,4,4,4,4,3,Yes,3.0,2.0,3.0,2.0,2.0,2.0,3,Workload,Training,Parent education,Need more practical support
2025-01-11 22:32:07,RESP_T00698,Male,30-39,PGDE,6-10 years,2-3 years,STEM,Public County,Urban,50-59,1,3,3,3,3,4,3,3,3,3,3,4,3,3,3,4,4,2,2,2,3,2,2,Yes,2.0,2.0,2.0,2.0,2.0,2.0,3,Workload,Resources,More planning time,Need more practical support
2025-01-14 04:12:29,RESP_T00699,Male,30-39,B.Ed,16-20 years,First year,Arts & Sports,Public National,Urban,60+,4+,1,1,2,1,1,1,1,4,4,4,3,3,4,4,3,4,3,3,3,4,3,3,Yes,3.0,3.0,3.0,3.0,3.0,2.0,3,Workload,Digital Tools,Smaller classes,Overwhelmed with workload
2025-01-20 05:18:25,RESP_T00700,Male,40-49,B.Ed,2-5 years,4-5 years,STEM,Public Day,Peri-urban,30-39,1,3,4,4,4,4,4,5,3,3,2,2,2,2,3,3,3,3,2,2,2,2,3,Yes,4.0,5.0,4.0,4.0,5.0,5.0,4,Digital Tools,Resources,Parent education,Overwhelmed with workload
2025-01-06 04:17:34,RESP_T00701,Male,20-29,B.Ed,11-15 years,2-3 years,Social Sciences,Private,Urban,40-49,2,4,4,4,5,4,4,4,4,3,4,4,4,3,3,3,4,3,4,4,4,4,4,Yes,3.0,3.0,3.0,4.0,4.0,3.0,4,Digital Tools,Workload,Smaller classes,Very difficult without proper resources
2025-01-02 20:04:37,RESP_T00702,Female,50-59,Diploma,11-15 years,First year,Social Sciences,Public Day,Peri-urban,30-39,3,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,2,1,1,1,2,1,Yes,4.0,3.0,4.0,3.0,4.0,4.0,3,Workload,Class Size,Practical training,Need more practical support
2025-01-21 09:19:49,RESP_T00703,Female,40-49,Diploma,6-10 years,First year,STEM,Public County,Rural,50-59,2,3,4,3,4,3,4,4,2,1,1,1,2,2,2,2,1,4,4,4,4,4,4,Yes,4.0,5.0,5.0,5.0,5.0,5.0,4,Resources,Class Size,Smaller classes,Very difficult without proper resources
2025-01-27 03:08:19,RESP_T00704,Male,40-49,B.Ed,6-10 years,4-5 years,Social Sciences,Private,Urban,50-59,3,4,4,4,3,4,4,4,4,4,4,5,3,4,4,4,4,5,4,4,4,5,4,Yes,5.0,4.0,4.0,5.0,5.0,5.0,4,Digital Tools,Resources,Administrative support,"Some aspects working, others challenging"
2025-01-19 10:17:37,RESP_T00705,Male,50-59,Diploma,6-10 years,First year,STEM,Public County,Rural,30-39,2,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,2,2,No,,,,,,,3,Training,Digital Tools,Administrative support,Very difficult without proper resources
2025-01-07 06:53:30,RESP_T00706,Male,20-29,Diploma,16-20 years,More than 5 years,STEM,Public Day,Peri-urban,50-59,2,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,2,No,,,,,,,2,Workload,Resources,Better ICT equipment,Need more practical support
2025-01-09 03:35:23,RESP_T00707,Female,30-39,B.Ed,More than 20 years,First year,STEM,Private,Peri-urban,30-39,4+,3,3,3,3,3,3,3,2,2,2,3,2,2,3,3,2,4,3,3,3,3,4,Yes,4.0,3.0,4.0,3.0,3.0,4.0,3,Workload,Class Size,Better ICT equipment,Overwhelmed with workload
2025-01-17 20:55:14,RESP_T00708,Male,40-49,Diploma,6-10 years,4-5 years,Arts & Sports,Public County,Urban,50-59,1,3,4,3,4,3,3,4,4,4,5,4,4,4,4,4,3,4,4,4,3,5,5,Yes,4.0,4.0,4.0,4.0,4.0,3.0,4,Training,Workload,Practical training,Overwhelmed with workload
2025-01-02 07:15:28,RESP_T00709,Female,50-59,Diploma,11-15 years,2-3 years,STEM,Private,Urban,40-49,3,3,3,4,4,4,3,4,3,3,4,3,4,4,4,3,3,3,4,4,4,4,4,Yes,3.0,3.0,4.0,3.0,3.0,3.0,3,Training,Digital Tools,Practical training,Overwhelmed with workload
2025-01-15 11:59:46,RESP_T00710,Female,40-49,B.Ed,More than 20 years,2-3 years,Social Sciences,Public County,Urban,40-49,2,4,3,3,3,3,4,3,4,4,5,4,3,4,3,4,3,2,1,1,1,1,1,Yes,2.0,3.0,2.0,3.0,2.0,3.0,3,Digital Tools,Workload,Administrative support,Overwhelmed with workload
2025-01-10 23:48:21,RESP_T00711,Female,30-39,Diploma,Less than 2 years,4-5 years,Arts & Sports,Private,Urban,30-39,3,4,3,3,4,3,3,3,4,4,4,4,4,4,4,4,4,4,3,3,4,4,3,Yes,2.0,1.0,2.0,1.0,1.0,2.0,3,Digital Tools,Parent Support,Practical training,Need more practical support
2025-01-02 09:29:33,RESP_T00712,Male,50-59,M.Ed,2-5 years,2-3 years,Social Sciences,Public County,Rural,30-39,1,3,3,4,4,3,4,3,3,3,2,3,3,2,2,2,2,3,3,3,4,4,4,Yes,3.0,3.0,3.0,3.0,3.0,3.0,3,Digital Tools,Training,Parent education,Overwhelmed with workload
2025-01-31 13:32:11,RESP_T00713,Female,20-29,PGDE,11-15 years,2-3 years,Social Sciences,Private,Peri-urban,50-59,2,4,4,4,4,4,4,4,3,3,3,3,4,3,3,3,3,3,3,3,3,3,2,No,,,,,,,3,Workload,Class Size,Practical training,Overwhelmed with workload
2025-01-02 02:24:00,RESP_T00714,Male,50-59,B.Ed,16-20 years,First year,Social Sciences,Public National,Urban,40-49,3,4,4,4,4,5,5,4,4,3,3,3,2,3,2,3,3,3,3,3,4,4,3,Yes,2.0,2.0,2.0,2.0,1.0,2.0,3,Workload,Training,Better ICT equipment,Overwhelmed with workload
2025-01-21 00:59:47,RESP_T00715,Male,60+,Diploma,16-20 years,First year,STEM,Public Day,Rural,30-39,2,3,3,3,4,3,3,3,2,1,2,2,2,2,2,2,2,3,3,3,3,3,4,Yes,2.0,2.0,3.0,3.0,2.0,2.0,3,Digital Tools,Workload,More planning time,Very difficult without proper resources
2025-01-15 03:47:13,RESP_T00716,Female,30-39,B.Ed,6-10 years,First year,Social Sciences,Public County,Rural,30-39,3,3,3,3,3,3,3,2,1,1,1,1,1,1,1,1,1,4,5,4,3,4,5,No,,,,,,,2,Resources,Workload,Administrative support,Very difficult without proper resources
2025-01-16 07:58:27,RESP_T00717,Female,40-49,PGDE,Less than 2 years,2-3 years,Social Sciences,Public County,Urban,20-29,3,2,2,2,2,2,2,2,2,3,2,3,3,3,3,2,4,2,2,2,2,3,3,Yes,4.0,5.0,3.0,4.0,4.0,4.0,3,Workload,Training,Parent education,Need more practical support
